region,event,phase,source_file,match_id,match_label,game,map,map_mode,map_winner,map_score,team_1,team_2,match_winner,match_loser,ban_stage,ban_team,banned_hero,received_team,ban_note
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_1_day_2_match_1,Round Robin Week 1 Day 2 Match 1,4,Midtown,Hybrid,All Gamers,2-1,All Gamers,Milk Tea,All Gamers,Milk Tea,follow_up,All Gamers,Sigma,Milk Tea,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_1_day_2_match_2,Round Robin Week 1 Day 2 Match 2,1,Lijiang Tower,Control,Weibo Gaming,2-0,Weibo Gaming,Naive Piggy,Weibo Gaming,Naive Piggy,initial,Weibo Gaming,Roadhog,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_1_day_2_match_2,Round Robin Week 1 Day 2 Match 2,1,Lijiang Tower,Control,Weibo Gaming,2-0,Weibo Gaming,Naive Piggy,Weibo Gaming,Naive Piggy,follow_up,Naive Piggy,Lucio,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_1_day_2_match_2,Round Robin Week 1 Day 2 Match 2,2,Aatlis,Flashpoint,Weibo Gaming,3-1,Weibo Gaming,Naive Piggy,Weibo Gaming,Naive Piggy,initial,Naive Piggy,Hazard,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_1_day_2_match_2,Round Robin Week 1 Day 2 Match 2,2,Aatlis,Flashpoint,Weibo Gaming,3-1,Weibo Gaming,Naive Piggy,Weibo Gaming,Naive Piggy,follow_up,Weibo Gaming,Lucio,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_1_day_2_match_2,Round Robin Week 1 Day 2 Match 2,3,Havana,Escort,Weibo Gaming,3-1,Weibo Gaming,Naive Piggy,Weibo Gaming,Naive Piggy,initial,Naive Piggy,Kiriko,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_1_day_2_match_2,Round Robin Week 1 Day 2 Match 2,3,Havana,Escort,Weibo Gaming,3-1,Weibo Gaming,Naive Piggy,Weibo Gaming,Naive Piggy,follow_up,Weibo Gaming,Widowmaker,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_1,Round Robin Week 2 Day 1 Match 1,1,Esperanca,Push,Solus Victorem,86.04m-86.03m,Solus Victorem,Naive Piggy,Solus Victorem,Naive Piggy,,,,,no bans shown; Naive Piggy was penalized map 1 due to being late.
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_1,Round Robin Week 2 Day 1 Match 1,2,Aatlis,Flashpoint,Solus Victorem,3-2,Solus Victorem,Naive Piggy,Solus Victorem,Naive Piggy,initial,Naive Piggy,Vendetta,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_1,Round Robin Week 2 Day 1 Match 1,2,Aatlis,Flashpoint,Solus Victorem,3-2,Solus Victorem,Naive Piggy,Solus Victorem,Naive Piggy,follow_up,Solus Victorem,Brigitte,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_1,Round Robin Week 2 Day 1 Match 1,3,Aatlis,Flashpoint,Solus Victorem,3-2,Solus Victorem,Naive Piggy,Solus Victorem,Naive Piggy,initial,Naive Piggy,Orisa,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_1,Round Robin Week 2 Day 1 Match 1,3,Aatlis,Flashpoint,Solus Victorem,3-2,Solus Victorem,Naive Piggy,Solus Victorem,Naive Piggy,follow_up,Solus Victorem,Juno,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_2,Round Robin Week 2 Day 1 Match 2,1,Lijiang Tower,Control,Weibo Gaming,2-0,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,Weibo Gaming,Vendetta,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_2,Round Robin Week 2 Day 1 Match 2,1,Lijiang Tower,Control,Weibo Gaming,2-0,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,All Gamers,Hazard,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_2,Round Robin Week 2 Day 1 Match 2,2,Numbani,Hybrid,All Gamers,6-4,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,All Gamers,Ana,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_2,Round Robin Week 2 Day 1 Match 2,2,Numbani,Hybrid,All Gamers,6-4,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,Weibo Gaming,D.Va,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_2,Round Robin Week 2 Day 1 Match 2,3,Havana,Escort,All Gamers,3-0,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,Weibo Gaming,Kiriko,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_2,Round Robin Week 2 Day 1 Match 2,3,Havana,Escort,All Gamers,3-0,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,All Gamers,Zarya,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_2,Round Robin Week 2 Day 1 Match 2,4,Aatlis,Flashpoint,Weibo Gaming,3-0,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,Weibo Gaming,Tracer,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_2,Round Robin Week 2 Day 1 Match 2,4,Aatlis,Flashpoint,Weibo Gaming,3-0,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,All Gamers,Lucio,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_2,Round Robin Week 2 Day 1 Match 2,5,Runasapi,Push,Weibo Gaming,130.1m-130.09m,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,initial,All Gamers,Vendetta,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_2,Round Robin Week 2 Day 1 Match 2,5,Runasapi,Push,Weibo Gaming,130.1m-130.09m,Weibo Gaming,All Gamers,Weibo Gaming,All Gamers,follow_up,Weibo Gaming,Lucio,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_3,Round Robin Week 2 Day 1 Match 3,1,Oasis,Control,JD Gaming,2-0,JD Gaming,Milk Tea,JD Gaming,Milk Tea,initial,JD Gaming,Cassidy,Milk Tea,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_3,Round Robin Week 2 Day 1 Match 3,1,Oasis,Control,JD Gaming,2-0,JD Gaming,Milk Tea,JD Gaming,Milk Tea,follow_up,Milk Tea,Wrecking Ball,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_3,Round Robin Week 2 Day 1 Match 3,2,Esperanca,Push,JD Gaming,142.41m-3.8m,JD Gaming,Milk Tea,JD Gaming,Milk Tea,initial,Milk Tea,Pharah,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_3,Round Robin Week 2 Day 1 Match 3,2,Esperanca,Push,JD Gaming,142.41m-3.8m,JD Gaming,Milk Tea,JD Gaming,Milk Tea,follow_up,JD Gaming,Lucio,Milk Tea,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_3,Round Robin Week 2 Day 1 Match 3,3,Havana,Escort,JD Gaming,3-2,JD Gaming,Milk Tea,JD Gaming,Milk Tea,initial,Milk Tea,Lucio,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_1_match_3,Round Robin Week 2 Day 1 Match 3,3,Havana,Escort,JD Gaming,3-2,JD Gaming,Milk Tea,JD Gaming,Milk Tea,follow_up,JD Gaming,Ramattra,Milk Tea,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_1,Round Robin Week 2 Day 2 Match 1,1,Lijiang Tower,Control,Solus Victorem,2-0,Solus Victorem,Milk Tea,Solus Victorem,Milk Tea,initial,Solus Victorem,Mei,Milk Tea,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_1,Round Robin Week 2 Day 2 Match 1,1,Lijiang Tower,Control,Solus Victorem,2-0,Solus Victorem,Milk Tea,Solus Victorem,Milk Tea,follow_up,Milk Tea,Kiriko,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_1,Round Robin Week 2 Day 2 Match 1,2,Havana,Escort,Solus Victorem,3-0,Solus Victorem,Milk Tea,Solus Victorem,Milk Tea,initial,Milk Tea,Wuyang,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_1,Round Robin Week 2 Day 2 Match 1,2,Havana,Escort,Solus Victorem,3-0,Solus Victorem,Milk Tea,Solus Victorem,Milk Tea,follow_up,Solus Victorem,Sigma,Milk Tea,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_1,Round Robin Week 2 Day 2 Match 1,3,Esperanca,Push,Milk Tea,136.56m-46.97m,Solus Victorem,Milk Tea,Solus Victorem,Milk Tea,initial,Milk Tea,Vendetta,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_1,Round Robin Week 2 Day 2 Match 1,3,Esperanca,Push,Milk Tea,136.56m-46.97m,Solus Victorem,Milk Tea,Solus Victorem,Milk Tea,follow_up,Solus Victorem,D.Va,Milk Tea,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_1,Round Robin Week 2 Day 2 Match 1,4,Suravasa,Flashpoint,Solus Victorem,3-1,Solus Victorem,Milk Tea,Solus Victorem,Milk Tea,initial,Solus Victorem,Ramattra,Milk Tea,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_1,Round Robin Week 2 Day 2 Match 1,4,Suravasa,Flashpoint,Solus Victorem,3-1,Solus Victorem,Milk Tea,Solus Victorem,Milk Tea,follow_up,Milk Tea,Emre,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_2,Round Robin Week 2 Day 2 Match 2,1,Oasis,Control,JD Gaming,2-0,JD Gaming,Naive Piggy,JD Gaming,Naive Piggy,initial,JD Gaming,D.Va,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_2,Round Robin Week 2 Day 2 Match 2,1,Oasis,Control,JD Gaming,2-0,JD Gaming,Naive Piggy,JD Gaming,Naive Piggy,follow_up,Naive Piggy,Wrecking Ball,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_2,Round Robin Week 2 Day 2 Match 2,2,Aatlis,Flashpoint,JD Gaming,3-0,JD Gaming,Naive Piggy,JD Gaming,Naive Piggy,initial,Naive Piggy,Orisa,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_2,Round Robin Week 2 Day 2 Match 2,2,Aatlis,Flashpoint,JD Gaming,3-0,JD Gaming,Naive Piggy,JD Gaming,Naive Piggy,follow_up,JD Gaming,Vendetta,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_2,Round Robin Week 2 Day 2 Match 2,3,Esperanca,Push,JD Gaming,136.49m-34.62m,JD Gaming,Naive Piggy,JD Gaming,Naive Piggy,initial,Naive Piggy,Hazard,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_2_day_2_match_2,Round Robin Week 2 Day 2 Match 2,3,Esperanca,Push,JD Gaming,136.49m-34.62m,JD Gaming,Naive Piggy,JD Gaming,Naive Piggy,follow_up,JD Gaming,Kiriko,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_1,Round Robin Week 3 Day 1 Match 1,1,Lijiang Tower,Control,All Gamers,2-0,All Gamers,Naive Piggy,All Gamers,Naive Piggy,initial,All Gamers,D.Va,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_1,Round Robin Week 3 Day 1 Match 1,1,Lijiang Tower,Control,All Gamers,2-0,All Gamers,Naive Piggy,All Gamers,Naive Piggy,follow_up,Naive Piggy,Ana,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_1,Round Robin Week 3 Day 1 Match 1,2,Suravasa,Flashpoint,All Gamers,3-0,All Gamers,Naive Piggy,All Gamers,Naive Piggy,initial,Naive Piggy,Lucio,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_1,Round Robin Week 3 Day 1 Match 1,2,Suravasa,Flashpoint,All Gamers,3-0,All Gamers,Naive Piggy,All Gamers,Naive Piggy,follow_up,All Gamers,Cassidy,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_1,Round Robin Week 3 Day 1 Match 1,3,Blizzard World,Hybrid,Naive Piggy,3-2,All Gamers,Naive Piggy,All Gamers,Naive Piggy,initial,Naive Piggy,Kiriko,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_1,Round Robin Week 3 Day 1 Match 1,3,Blizzard World,Hybrid,Naive Piggy,3-2,All Gamers,Naive Piggy,All Gamers,Naive Piggy,follow_up,All Gamers,Zarya,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_1,Round Robin Week 3 Day 1 Match 1,4,Runasapi,Push,Naive Piggy,115.93m-53.97m,All Gamers,Naive Piggy,All Gamers,Naive Piggy,initial,All Gamers,Illari,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_1,Round Robin Week 3 Day 1 Match 1,4,Runasapi,Push,Naive Piggy,115.93m-53.97m,All Gamers,Naive Piggy,All Gamers,Naive Piggy,follow_up,Naive Piggy,Mauga,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_1,Round Robin Week 3 Day 1 Match 1,5,Rialto,Escort,All Gamers,3-2,All Gamers,Naive Piggy,All Gamers,Naive Piggy,initial,All Gamers,Baptiste,Naive Piggy,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_1,Round Robin Week 3 Day 1 Match 1,5,Rialto,Escort,All Gamers,3-2,All Gamers,Naive Piggy,All Gamers,Naive Piggy,follow_up,Naive Piggy,Tracer,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_2,Round Robin Week 3 Day 1 Match 2,1,Oasis,Control,JD Gaming,2-0,JD Gaming,Solus Victorem,JD Gaming,Solus Victorem,initial,JD Gaming,D.Va,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_2,Round Robin Week 3 Day 1 Match 2,1,Oasis,Control,JD Gaming,2-0,JD Gaming,Solus Victorem,JD Gaming,Solus Victorem,follow_up,Solus Victorem,Pharah,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_2,Round Robin Week 3 Day 1 Match 2,2,Blizzard World,Hybrid,JD Gaming,3-0,JD Gaming,Solus Victorem,JD Gaming,Solus Victorem,initial,Solus Victorem,Lucio,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_2,Round Robin Week 3 Day 1 Match 2,2,Blizzard World,Hybrid,JD Gaming,3-0,JD Gaming,Solus Victorem,JD Gaming,Solus Victorem,follow_up,JD Gaming,Cassidy,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_2,Round Robin Week 3 Day 1 Match 2,3,Aatlis,Flashpoint,JD Gaming,3-1,JD Gaming,Solus Victorem,JD Gaming,Solus Victorem,initial,Solus Victorem,Tracer,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_2,Round Robin Week 3 Day 1 Match 2,3,Aatlis,Flashpoint,JD Gaming,3-1,JD Gaming,Solus Victorem,JD Gaming,Solus Victorem,follow_up,JD Gaming,Zarya,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_3,Round Robin Week 3 Day 1 Match 3,1,Lijiang Tower,Control,Weibo Gaming,2-0,Weibo Gaming,Milk Tea,Weibo Gaming,Milk Tea,initial,Weibo Gaming,Roadhog,Milk Tea,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_3,Round Robin Week 3 Day 1 Match 3,1,Lijiang Tower,Control,Weibo Gaming,2-0,Weibo Gaming,Milk Tea,Weibo Gaming,Milk Tea,follow_up,Milk Tea,Lucio,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_3,Round Robin Week 3 Day 1 Match 3,2,Suravasa,Flashpoint,Weibo Gaming,3-0,Weibo Gaming,Milk Tea,Weibo Gaming,Milk Tea,initial,Milk Tea,Ana,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_3,Round Robin Week 3 Day 1 Match 3,2,Suravasa,Flashpoint,Weibo Gaming,3-0,Weibo Gaming,Milk Tea,Weibo Gaming,Milk Tea,follow_up,Weibo Gaming,Bastion,Milk Tea,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_3,Round Robin Week 3 Day 1 Match 3,3,Watchpoint: Gibraltar,Escort,Weibo Gaming,3-2,Weibo Gaming,Milk Tea,Weibo Gaming,Milk Tea,initial,Milk Tea,Tracer,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_1_match_3,Round Robin Week 3 Day 1 Match 3,3,Watchpoint: Gibraltar,Escort,Weibo Gaming,3-2,Weibo Gaming,Milk Tea,Weibo Gaming,Milk Tea,follow_up,Weibo Gaming,Wrecking Ball,Milk Tea,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_1,Round Robin Week 3 Day 2 Match 1,1,Oasis,Control,All Gamers,2-0,All Gamers,Solus Victorem,All Gamers,Solus Victorem,initial,All Gamers,Reaper,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_1,Round Robin Week 3 Day 2 Match 1,1,Oasis,Control,All Gamers,2-0,All Gamers,Solus Victorem,All Gamers,Solus Victorem,follow_up,Solus Victorem,Hazard,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_1,Round Robin Week 3 Day 2 Match 1,2,Havana,Escort,All Gamers,3-0,All Gamers,Solus Victorem,All Gamers,Solus Victorem,initial,Solus Victorem,Lucio,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_1,Round Robin Week 3 Day 2 Match 1,2,Havana,Escort,All Gamers,3-0,All Gamers,Solus Victorem,All Gamers,Solus Victorem,follow_up,All Gamers,Zarya,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_1,Round Robin Week 3 Day 2 Match 1,3,Aatlis,Flashpoint,All Gamers,3-2,All Gamers,Solus Victorem,All Gamers,Solus Victorem,initial,Solus Victorem,D.Va,All Gamers,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_1,Round Robin Week 3 Day 2 Match 1,3,Aatlis,Flashpoint,All Gamers,3-2,All Gamers,Solus Victorem,All Gamers,Solus Victorem,follow_up,All Gamers,Illari,Solus Victorem,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_2,Round Robin Week 3 Day 2 Match 2,1,Lijiang Tower,Control,Weibo Gaming,2-0,Weibo Gaming,JD Gaming,Weibo Gaming,JD Gaming,initial,Weibo Gaming,Brigitte,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_2,Round Robin Week 3 Day 2 Match 2,1,Lijiang Tower,Control,Weibo Gaming,2-0,Weibo Gaming,JD Gaming,Weibo Gaming,JD Gaming,follow_up,JD Gaming,Winston,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_2,Round Robin Week 3 Day 2 Match 2,2,Havana,Escort,JD Gaming,1-0,Weibo Gaming,JD Gaming,Weibo Gaming,JD Gaming,initial,Weibo Gaming,Ramattra,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_2,Round Robin Week 3 Day 2 Match 2,2,Havana,Escort,JD Gaming,1-0,Weibo Gaming,JD Gaming,Weibo Gaming,JD Gaming,follow_up,JD Gaming,Illari,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_2,Round Robin Week 3 Day 2 Match 2,3,Suravasa,Flashpoint,Weibo Gaming,3-2,Weibo Gaming,JD Gaming,Weibo Gaming,JD Gaming,initial,Weibo Gaming,Ana,JD Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_2,Round Robin Week 3 Day 2 Match 2,3,Suravasa,Flashpoint,Weibo Gaming,3-2,Weibo Gaming,JD Gaming,Weibo Gaming,JD Gaming,follow_up,JD Gaming,Hazard,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_2,Round Robin Week 3 Day 2 Match 2,4,Blizzard World,Hybrid,Weibo Gaming,3-1,Weibo Gaming,JD Gaming,Weibo Gaming,JD Gaming,initial,JD Gaming,Kiriko,Weibo Gaming,
China,OWCS China 2026 Stage 1,Round Robin Stage,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_round_robin_week_3_day_2_match_2,Round Robin Week 3 Day 2 Match 2,4,Blizzard World,Hybrid,Weibo Gaming,3-1,Weibo Gaming,JD Gaming,Weibo Gaming,JD Gaming,follow_up,Weibo Gaming,Orisa,JD Gaming,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_1,Playoff Upper Bracket Semifinal 1,1,Busan,Control,Weibo Gaming,2-0,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,initial,Weibo Gaming,Junker Queen,Solus Victorem,
China,OWCS China 2026 Stage 1,Playoff,OWCS_CHINA_2026_STAGE1_RESULTS.md,china_playoff_upper_bracket_semifinal_1,Playoff Upper Bracket Semifinal 1,1,Busan,Control,Weibo Gaming,2-0,Weibo Gaming,Solus Victorem,Weibo Gaming,Solus Victorem,follow_up,Solus Victorem,Tracer,Weibo Gaming,
