region,event,team,map_mode,hero,bans_made,bans_received,initial_bans_made,follow_up_bans_made,initial_bans_received,follow_up_bans_received
China,OWCS China 2026 Stage 1,JD Gaming,Escort,Ana,0,2,0,0,2,0
China,OWCS China 2026 Stage 1,JD Gaming,Escort,Hazard,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Escort,Lucio,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Escort,Symmetra,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Bastion,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,D.Va,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Hazard,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Sojourn,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Symmetra,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Vendetta,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Zarya,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Wrecking Ball,0,2,0,0,1,1
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Ana,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Lucio,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Orisa,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Tracer,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Flashpoint,Wuyang,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,Kiriko,2,1,2,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,D.Va,2,0,1,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,Cassidy,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,Mauga,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,Sigma,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,Zarya,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,Ana,0,2,0,0,1,1
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,Baptiste,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,Echo,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,Lucio,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,Orisa,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,JD Gaming,Hybrid,Wrecking Ball,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,JD Gaming,Push,Zarya,2,0,2,0,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Push,Cassidy,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Push,Jetpack Cat,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Push,Kiriko,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Push,Lucio,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,JD Gaming,Push,Baptiste,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,JD Gaming,Push,Emre,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,JD Gaming,Push,Hazard,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Push,Moira,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Push,Pharah,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,JD Gaming,Push,Sojourn,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Control,Lucio,3,0,1,2,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Control,Zarya,2,0,0,2,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Control,Brigitte,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Control,Kiriko,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Control,Pharah,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Control,Wrecking Ball,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Control,Cassidy,0,3,0,0,2,1
China,OWCS China 2026 Stage 1,Milk Tea,Control,Mei,0,3,0,0,3,0
China,OWCS China 2026 Stage 1,Milk Tea,Control,Mercy,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Milk Tea,Control,Roadhog,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Milk Tea,Control,Symmetra,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Milk Tea,Escort,Zarya,2,0,1,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Escort,Ana,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Escort,Lucio,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Escort,Tracer,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Escort,Wuyang,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Escort,D.Va,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Milk Tea,Escort,Illari,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Milk Tea,Escort,Kiriko,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Escort,Ramattra,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Escort,Sigma,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Escort,Wrecking Ball,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,Emre,2,0,1,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,Zarya,1,1,0,1,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,Ana,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,Juno,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,Tracer,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,Vendetta,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,Bastion,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,D.Va,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,Lucio,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,Mei,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,Ramattra,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Milk Tea,Flashpoint,Wuyang,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Hybrid,D.Va,1,1,1,0,1,0
China,OWCS China 2026 Stage 1,Milk Tea,Hybrid,Baptiste,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Hybrid,Tracer,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Hybrid,Vendetta,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Hybrid,Ana,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Hybrid,Sigma,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Hybrid,Wuyang,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Push,Emre,2,0,1,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Push,Vendetta,2,0,2,0,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Push,Ramattra,1,1,1,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Push,Mercy,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Push,Pharah,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Push,Symmetra,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Milk Tea,Push,Lucio,0,2,0,0,1,1
China,OWCS China 2026 Stage 1,Milk Tea,Push,D.Va,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Push,Mei,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Milk Tea,Push,Moira,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Push,Sojourn,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Milk Tea,Push,Zarya,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Zarya,2,0,0,2,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Lucio,1,1,0,1,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Mercy,1,1,1,0,1,0
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Ana,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Doomfist,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Mei,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Symmetra,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Wrecking Ball,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Brigitte,0,2,0,0,1,1
China,OWCS China 2026 Stage 1,Naive Piggy,Control,D.Va,0,2,0,0,2,0
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Pharah,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Roadhog,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Naive Piggy,Control,Tracer,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Naive Piggy,Escort,Kiriko,2,0,1,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Escort,Illari,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Escort,Tracer,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Escort,Baptiste,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Naive Piggy,Escort,Orisa,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Naive Piggy,Escort,Widowmaker,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Escort,Zarya,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Lucio,2,1,2,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Orisa,2,0,2,0,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Zarya,1,2,0,1,1,1
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Vendetta,1,1,1,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,D.Va,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Hazard,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Mei,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Sojourn,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Wuyang,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Juno,0,2,0,0,0,2
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Brigitte,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Cassidy,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Emre,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Mizuki,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Flashpoint,Tracer,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Hybrid,Kiriko,2,0,2,0,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Hybrid,Ana,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Hybrid,Wuyang,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Hybrid,Zarya,0,2,0,0,0,2
China,OWCS China 2026 Stage 1,Naive Piggy,Hybrid,D.Va,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Naive Piggy,Hybrid,Tracer,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Lucio,1,1,1,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Vendetta,1,1,1,0,1,0
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Hazard,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Mauga,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Sojourn,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Symmetra,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Zarya,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Baptiste,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Emre,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Illari,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Kiriko,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Naive Piggy,Push,Ramattra,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Hazard,2,0,0,2,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Ana,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Brigitte,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Doomfist,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Mei,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Pharah,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Tracer,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Wrecking Ball,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Zarya,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,D.Va,0,2,0,0,2,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Kiriko,0,2,0,0,1,1
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Vendetta,0,2,0,0,2,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Junker Queen,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Lucio,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Mercy,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Solus Victorem,Control,Reaper,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Solus Victorem,Escort,Lucio,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Escort,Sigma,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Escort,Symmetra,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Escort,Vendetta,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Escort,Kiriko,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Escort,Mizuki,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Solus Victorem,Escort,Wuyang,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Solus Victorem,Escort,Zarya,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Tracer,2,0,1,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Wuyang,2,0,1,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,D.Va,1,1,1,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Ana,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Brigitte,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Juno,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Lucio,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Mizuki,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Ramattra,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Emre,0,2,0,0,1,1
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Vendetta,0,2,0,0,1,1
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Illari,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Jetpack Cat,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Orisa,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Sojourn,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Symmetra,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Flashpoint,Zarya,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Hybrid,Echo,2,0,2,0,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Hybrid,Lucio,1,1,1,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Hybrid,Jetpack Cat,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Hybrid,Kiriko,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Hybrid,Cassidy,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Hybrid,D.Va,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Hybrid,Sigma,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Hybrid,Zarya,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Push,Brigitte,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Push,D.Va,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Push,Moira,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Push,Zarya,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Solus Victorem,Push,Cassidy,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Push,Mercy,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Solus Victorem,Push,Symmetra,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Solus Victorem,Push,Vendetta,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Roadhog,3,0,2,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Mercy,2,0,1,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Vendetta,2,0,2,0,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Zarya,1,1,0,1,0,1
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Brigitte,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Junker Queen,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Wrecking Ball,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Hazard,0,2,0,0,0,2
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Lucio,0,2,0,0,0,2
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Cassidy,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Echo,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Ramattra,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Symmetra,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Tracer,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Weibo Gaming,Control,Winston,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Weibo Gaming,Escort,Ramattra,2,0,2,0,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Escort,Kiriko,1,1,1,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Escort,Reaper,1,1,0,1,0,1
China,OWCS China 2026 Stage 1,Weibo Gaming,Escort,Widowmaker,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Escort,Wrecking Ball,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Escort,Zarya,0,2,0,0,1,1
China,OWCS China 2026 Stage 1,Weibo Gaming,Escort,Illari,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Weibo Gaming,Escort,Tracer,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Flashpoint,Tracer,3,0,1,2,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Flashpoint,Ana,1,2,1,0,2,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Flashpoint,D.Va,1,2,0,1,2,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Flashpoint,Lucio,1,1,0,1,0,1
China,OWCS China 2026 Stage 1,Weibo Gaming,Flashpoint,Bastion,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Flashpoint,Echo,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Flashpoint,Vendetta,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Flashpoint,Hazard,0,2,0,0,1,1
China,OWCS China 2026 Stage 1,Weibo Gaming,Flashpoint,Mauga,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Flashpoint,Wuyang,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Hybrid,D.Va,2,1,0,2,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Hybrid,Lucio,2,1,1,1,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Hybrid,Ana,1,1,0,1,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Hybrid,Orisa,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Hybrid,Zarya,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Hybrid,Echo,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Hybrid,Jetpack Cat,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Hybrid,Kiriko,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Hybrid,Tracer,0,1,0,0,0,1
China,OWCS China 2026 Stage 1,Weibo Gaming,Push,Baptiste,2,0,0,2,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Push,Lucio,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Push,Mauga,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Push,Mercy,1,0,0,1,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Push,Winston,1,0,1,0,0,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Push,Bastion,0,2,0,0,1,1
China,OWCS China 2026 Stage 1,Weibo Gaming,Push,Emre,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Push,Symmetra,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Push,Vendetta,0,1,0,0,1,0
China,OWCS China 2026 Stage 1,Weibo Gaming,Push,Zarya,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Control,D.Va,3,0,3,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Control,Hazard,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Control,Mauga,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Control,Tracer,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Control,Winston,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Control,Illari,0,2,0,0,0,2
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Control,Symmetra,0,2,0,0,0,2
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Control,Emre,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Control,Jetpack Cat,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Control,Juno,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Escort,Lucio,3,0,3,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Escort,Kiriko,2,0,1,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Escort,Zarya,0,2,0,0,0,2
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Escort,Pharah,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Escort,Tracer,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Escort,Vendetta,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Flashpoint,Brigitte,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Flashpoint,Lucio,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Flashpoint,Pharah,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Flashpoint,Tracer,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Flashpoint,Mauga,0,2,0,0,0,2
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Flashpoint,Domina,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Flashpoint,Orisa,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Hybrid,Tracer,1,1,0,1,0,1
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Hybrid,Lucio,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Hybrid,Winston,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Hybrid,Wrecking Ball,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Hybrid,Freja,0,1,0,0,0,1
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Hybrid,Illari,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Hybrid,Wuyang,0,1,0,0,1,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Push,Emre,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Push,Hazard,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Push,Illari,1,0,0,1,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Push,Kiriko,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Push,Lucio,1,0,1,0,0,0
EMEA,OWCS EMEA 2026 Stage 1,Al Qadsiah,Push,Sojourn,1,0,0,1,0,0
